location,name,freq,weighting,n_factors,date,ret
usa,size,monthly,vw_cap,5,2016-08-31,0.0177356186182156
usa,size,monthly,vw_cap,5,2016-09-30,0.0254068476937234
usa,size,monthly,vw_cap,5,2016-10-31,-0.0203259780555095
usa,size,monthly,vw_cap,5,2016-11-30,0.0430753782309552
usa,size,monthly,vw_cap,5,2016-12-31,0.0133943513360364
usa,size,monthly,vw_cap,5,2017-01-31,-0.00720662609756174
usa,size,monthly,vw_cap,5,2017-02-28,-0.00624029888689693
usa,size,monthly,vw_cap,5,2017-03-31,0.00448366334518055
usa,size,monthly,vw_cap,5,2017-04-30,-0.00222420212638992
usa,size,monthly,vw_cap,5,2017-05-31,-0.0226428976187968
usa,size,monthly,vw_cap,5,2017-06-30,0.0249230517330909
usa,size,monthly,vw_cap,5,2017-07-31,-0.000558642925766818
usa,size,monthly,vw_cap,5,2017-08-31,-0.00349608031728098
usa,size,monthly,vw_cap,5,2017-09-30,0.0305446509282472
usa,size,monthly,vw_cap,5,2017-10-31,-0.0117276100263677
usa,size,monthly,vw_cap,5,2017-11-30,-0.0132862162400505
usa,size,monthly,vw_cap,5,2017-12-31,-0.00743914177491448
usa,size,monthly,vw_cap,5,2018-01-31,-0.0164524322246453
usa,size,monthly,vw_cap,5,2018-02-28,0.00762800999764178
usa,size,monthly,vw_cap,5,2018-03-31,0.0103889326540765
usa,size,monthly,vw_cap,5,2018-04-30,0.00910549552174883
usa,size,monthly,vw_cap,5,2018-05-31,0.0289960047813401
usa,size,monthly,vw_cap,5,2018-06-30,-0.00311365769712417
usa,size,monthly,vw_cap,5,2018-07-31,-0.0139265973065496
usa,size,monthly,vw_cap,5,2018-08-31,0.00481884905284097
usa,size,monthly,vw_cap,5,2018-09-30,-0.0197073700460323
usa,size,monthly,vw_cap,5,2018-10-31,-0.0250197847246145
usa,size,monthly,vw_cap,5,2018-11-30,-0.0116696595749193
usa,size,monthly,vw_cap,5,2018-12-31,-0.0144392876105758
usa,size,monthly,vw_cap,5,2019-01-31,0.0204997372618963
usa,size,monthly,vw_cap,5,2019-02-28,0.0095027098644752
usa,size,monthly,vw_cap,5,2019-03-31,-0.0270459114004422
usa,size,monthly,vw_cap,5,2019-04-30,-0.00961356845614803
usa,size,monthly,vw_cap,5,2019-05-31,-0.0237548356771156
usa,size,monthly,vw_cap,5,2019-06-30,0.000134129393101579
usa,size,monthly,vw_cap,5,2019-07-31,-0.0146344476939122
usa,size,monthly,vw_cap,5,2019-08-31,-0.0287570298149064
usa,size,monthly,vw_cap,5,2019-09-30,0.0144103807361055
usa,size,monthly,vw_cap,5,2019-10-31,0.00716391593850257
usa,size,monthly,vw_cap,5,2019-11-30,0.00887655260893632
usa,size,monthly,vw_cap,5,2019-12-31,0.0250936438899969
usa,size,monthly,vw_cap,5,2020-01-31,-0.0316338096127281
usa,size,monthly,vw_cap,5,2020-02-29,0.00285640737929875
usa,size,monthly,vw_cap,5,2020-03-31,-0.0570007721399692
usa,size,monthly,vw_cap,5,2020-04-30,0.0283920500133447
usa,size,monthly,vw_cap,5,2020-05-31,-0.0142513147890081
usa,size,monthly,vw_cap,5,2020-06-30,0.0320982836364281
usa,size,monthly,vw_cap,5,2020-07-31,-0.0388303320288516
usa,size,monthly,vw_cap,5,2020-08-31,0.00621067462637697
usa,size,monthly,vw_cap,5,2020-09-30,-0.0212523753162552
usa,size,monthly,vw_cap,5,2020-10-31,0.0226374353204289
usa,size,monthly,vw_cap,5,2020-11-30,0.0622865279565987
usa,size,monthly,vw_cap,5,2020-12-31,0.041585165214039
usa,size,monthly,vw_cap,5,2021-01-31,0.0540978443345096
usa,size,monthly,vw_cap,5,2021-02-28,0.0419378731750263
usa,size,monthly,vw_cap,5,2021-03-31,-0.0167343770216287
usa,size,monthly,vw_cap,5,2021-04-30,-0.030048493594387
usa,size,monthly,vw_cap,5,2021-05-31,0.0113774997072815
usa,size,monthly,vw_cap,5,2021-06-30,-0.000551415797511108
usa,size,monthly,vw_cap,5,2021-07-31,-0.048064499495554
usa,size,monthly,vw_cap,5,2021-08-31,0.000308842538571671
usa,size,monthly,vw_cap,5,2021-09-30,0.012361352464384
usa,size,monthly,vw_cap,5,2021-10-31,-0.0307160930340487
usa,size,monthly,vw_cap,5,2021-11-30,-0.015339808618322
usa,size,monthly,vw_cap,5,2021-12-31,-0.029480176756016
usa,size,monthly,vw_cap,5,2022-01-31,-0.0154708600624131
usa,size,monthly,vw_cap,5,2022-02-28,0.00843678680946873
usa,size,monthly,vw_cap,5,2022-03-31,-0.00449770129285515
usa,size,monthly,vw_cap,5,2022-04-30,-0.0203289710216713
usa,size,monthly,vw_cap,5,2022-05-31,-0.0202271964548532
usa,size,monthly,vw_cap,5,2022-06-30,0.00768698673411527
usa,size,monthly,vw_cap,5,2022-07-31,-0.0153781411331129
usa,size,monthly,vw_cap,5,2022-08-31,0.0158839661139044
usa,size,monthly,vw_cap,5,2022-09-30,0.000576221462591006
usa,size,monthly,vw_cap,5,2022-10-31,-0.0187663288271101
usa,size,monthly,vw_cap,5,2022-11-30,-0.0565218314556532
usa,size,monthly,vw_cap,5,2022-12-31,-0.00220294280377922
usa,size,monthly,vw_cap,5,2023-01-31,0.0438842919975221
usa,size,monthly,vw_cap,5,2023-02-28,-0.00528128163068162
usa,size,monthly,vw_cap,5,2023-03-31,-0.0377448050736756
usa,size,monthly,vw_cap,5,2023-04-30,-0.0253592615061989
usa,size,monthly,vw_cap,5,2023-05-31,0.0374698490339495
usa,size,monthly,vw_cap,5,2023-06-30,-0.0108819039561711
usa,size,monthly,vw_cap,5,2023-07-31,0.0250090407161725
usa,size,monthly,vw_cap,5,2023-08-31,-0.0322159201936284
usa,size,monthly,vw_cap,5,2023-09-30,-0.0134589035696869
usa,size,monthly,vw_cap,5,2023-10-31,-0.0345230117822962
usa,size,monthly,vw_cap,5,2023-11-30,0.00205638167061945
usa,size,monthly,vw_cap,5,2023-12-31,0.055932811828859
usa,value,monthly,vw_cap,1,1926-12-31,0.00652592322945252
usa,value,monthly,vw_cap,3,1927-01-31,-0.00429539439715163
usa,value,monthly,vw_cap,3,1927-02-28,-0.0168002581937499
usa,value,monthly,vw_cap,3,1927-03-31,0.0132231423892446
usa,value,monthly,vw_cap,3,1927-04-30,-0.00518133066111949
usa,value,monthly,vw_cap,3,1927-05-31,-0.0160297113602484
usa,value,monthly,vw_cap,3,1927-06-30,-0.00101350806893701
usa,value,monthly,vw_cap,3,1927-07-31,0.00855521166340844
usa,value,monthly,vw_cap,3,1927-08-31,0.0162962803503875
usa,value,monthly,vw_cap,3,1927-09-30,-0.0120151818460014
usa,value,monthly,vw_cap,3,1927-10-31,0.00595573502188661
usa,value,monthly,vw_cap,3,1927-11-30,0.00784113526541877
usa,value,monthly,vw_cap,3,1927-12-31,0.00741661819018588
usa,value,monthly,vw_cap,3,1928-01-31,-0.00959223867072975
usa,value,monthly,vw_cap,3,1928-02-29,0.0106237303468049
usa,value,monthly,vw_cap,3,1928-03-31,-0.0244926700000775
usa,value,monthly,vw_cap,3,1928-04-30,-0.0280005194029035
usa,value,monthly,vw_cap,3,1928-05-31,0.00670540667584516
usa,value,monthly,vw_cap,3,1928-06-30,0.0133928723872144
usa,value,monthly,vw_cap,3,1928-07-31,-0.0074452423313183
usa,value,monthly,vw_cap,3,1928-08-31,-0.00978649973071334
usa,value,monthly,vw_cap,3,1928-09-30,0.00241323225448575
usa,value,monthly,vw_cap,3,1928-10-31,-0.0264178709513567
usa,value,monthly,vw_cap,3,1928-11-30,-0.0418503230610814
usa,value,monthly,vw_cap,3,1928-12-31,0.00466673136745162
usa,value,monthly,vw_cap,3,1929-01-31,-0.00531682436637561
usa,value,monthly,vw_cap,3,1929-02-28,0.00123746513782765
usa,value,monthly,vw_cap,3,1929-03-31,0.00696570646610814
usa,value,monthly,vw_cap,3,1929-04-30,-0.0175292090316366
usa,value,monthly,vw_cap,3,1929-05-31,0.0263838371079065
usa,value,monthly,vw_cap,3,1929-06-30,-0.0556666464240718
usa,value,monthly,vw_cap,3,1929-07-31,0.00707922692488144
usa,value,monthly,vw_cap,3,1929-08-31,-0.0141914328954713
usa,value,monthly,vw_cap,3,1929-09-30,-0.00225405654119764
usa,value,monthly,vw_cap,3,1929-10-31,0.098462616734406
usa,value,monthly,vw_cap,3,1929-11-30,0.0300832752719902
usa,value,monthly,vw_cap,3,1929-12-31,-0.00144928930944162
usa,value,monthly,vw_cap,3,1930-01-31,0.000406956787607493
usa,value,monthly,vw_cap,3,1930-02-28,-0.0141966493644961
usa,value,monthly,vw_cap,3,1930-03-31,-0.00542298859223583
usa,value,monthly,vw_cap,3,1930-04-30,-0.0460345672096048
usa,value,monthly,vw_cap,3,1930-05-31,0.0195140994960224
usa,value,monthly,vw_cap,3,1930-06-30,0.0261521076034891
usa,value,monthly,vw_cap,3,1930-07-31,0.00706922720140822
usa,value,monthly,vw_cap,3,1930-08-31,-0.0359537451508309
usa,value,monthly,vw_cap,3,1930-09-30,0.0141799419929368
usa,value,monthly,vw_cap,3,1930-10-31,-0.000661105093820308
usa,value,monthly,vw_cap,3,1930-11-30,0.0272177323130492
usa,value,monthly,vw_cap,3,1930-12-31,-0.00331933529052762
usa,value,monthly,vw_cap,3,1931-01-31,0.0069228571410147
usa,value,monthly,vw_cap,3,1931-02-28,0.0079181946897283
usa,value,monthly,vw_cap,3,1931-03-31,-0.012786022247284
usa,value,monthly,vw_cap,3,1931-04-30,-0.0327692726565844
usa,value,monthly,vw_cap,3,1931-05-31,0.0133697874291912
usa,value,monthly,vw_cap,3,1931-06-30,0.017631925813902
usa,value,monthly,vw_cap,3,1931-07-31,-0.0089918655218826
usa,value,monthly,vw_cap,3,1931-08-31,-0.00456941901697104
usa,value,monthly,vw_cap,3,1931-09-30,0.0175857099782854
usa,value,monthly,vw_cap,3,1931-10-31,-0.000422741968898803
usa,value,monthly,vw_cap,3,1931-11-30,0.0272387747654409
usa,value,monthly,vw_cap,3,1931-12-31,0.00948306634832569
usa,value,monthly,vw_cap,3,1932-01-31,-0.00265798012896345
usa,value,monthly,vw_cap,3,1932-02-29,-0.0116654253999723
usa,value,monthly,vw_cap,3,1932-03-31,-0.00744206614510546
usa,value,monthly,vw_cap,3,1932-04-30,-0.0119204565023714
usa,value,monthly,vw_cap,3,1932-05-31,-0.0372617941554426
usa,value,monthly,vw_cap,3,1932-06-30,-0.00184948147410244
usa,value,monthly,vw_cap,3,1932-07-31,-0.0949179765706479
usa,value,monthly,vw_cap,3,1932-08-31,-0.190003536853441
usa,value,monthly,vw_cap,3,1932-09-30,0.0424944174084275
usa,value,monthly,vw_cap,3,1932-10-31,0.0577813288484887
usa,value,monthly,vw_cap,3,1932-11-30,0.0486691714678659
usa,value,monthly,vw_cap,3,1932-12-31,0.0523631888164531
usa,value,monthly,vw_cap,3,1933-01-31,0.036583105547773
usa,value,monthly,vw_cap,3,1933-02-28,0.0306328238974955
usa,value,monthly,vw_cap,3,1933-03-31,-0.0304571053384318
usa,value,monthly,vw_cap,3,1933-04-30,-0.145067435884577
usa,value,monthly,vw_cap,3,1933-05-31,-0.156993545034477
usa,value,monthly,vw_cap,3,1933-06-30,-0.0446807223286988
usa,value,monthly,vw_cap,3,1933-07-31,0.0151661544670953
usa,value,monthly,vw_cap,3,1933-08-31,-0.0249655801633486
usa,value,monthly,vw_cap,3,1933-09-30,0.0595944630081615
usa,value,monthly,vw_cap,3,1933-10-31,0.0497006429267108
usa,value,monthly,vw_cap,3,1933-11-30,-0.00536923656800517
usa,value,monthly,vw_cap,3,1933-12-31,0.00234604827560544
usa,value,monthly,vw_cap,3,1934-01-31,-0.0994693227767004
usa,value,monthly,vw_cap,3,1934-02-28,0.022669408208225
usa,value,monthly,vw_cap,3,1934-03-31,0.00452418869724707
usa,value,monthly,vw_cap,3,1934-04-30,0.0393651634076023
usa,value,monthly,vw_cap,3,1934-05-31,0.0568004067407438
usa,value,monthly,vw_cap,3,1934-06-30,0.02677272144563
usa,value,monthly,vw_cap,3,1934-07-31,0.116304489475601
usa,value,monthly,vw_cap,3,1934-08-31,-0.0486120882537506
usa,value,monthly,vw_cap,3,1934-09-30,0.0136311090009154
usa,value,monthly,vw_cap,3,1934-10-31,0.0461608774437115
usa,value,monthly,vw_cap,3,1934-11-30,-0.0221212379567059
usa,value,monthly,vw_cap,3,1934-12-31,0.00413490013948834
usa,value,monthly,vw_cap,3,1935-01-31,0.0290392378303559
usa,value,monthly,vw_cap,3,1935-02-28,0.064801516230838
usa,value,monthly,vw_cap,3,1935-03-31,0.038259131297366
usa,value,monthly,vw_cap,3,1935-04-30,-0.0221934536999589
usa,value,monthly,vw_cap,3,1935-05-31,-0.0149114046164975
usa,value,monthly,vw_cap,3,1935-06-30,-0.00206371297498041
usa,value,monthly,vw_cap,3,1935-07-31,-0.0435213882270367
usa,value,monthly,vw_cap,3,1935-08-31,-0.0361216767402521
usa,value,monthly,vw_cap,3,1935-09-30,-0.00162078449404645
usa,value,monthly,vw_cap,3,1935-10-31,-0.0238373622042407
usa,value,monthly,vw_cap,3,1935-11-30,-0.0653151739250368
usa,value,monthly,vw_cap,3,1935-12-31,-0.0356175095368136
usa,value,monthly,vw_cap,3,1936-01-31,-0.050913184711136
usa,value,monthly,vw_cap,3,1936-02-29,-0.0320043171012906
usa,value,monthly,vw_cap,3,1936-03-31,-0.00854937874605642
usa,value,monthly,vw_cap,3,1936-04-30,0.0524207266443437
usa,value,monthly,vw_cap,3,1936-05-31,-0.0341986806605019
usa,value,monthly,vw_cap,3,1936-06-30,0.0273131825213496
usa,value,monthly,vw_cap,3,1936-07-31,-0.0460756922254506
usa,value,monthly,vw_cap,3,1936-08-31,-0.0144895615541448
usa,value,monthly,vw_cap,3,1936-09-30,-0.00777926955851437
usa,value,monthly,vw_cap,3,1936-10-31,0.00153187517554652
usa,value,monthly,vw_cap,3,1936-11-30,-0.00841478741371618
usa,value,monthly,vw_cap,3,1936-12-31,-0.0251157747054982
usa,value,monthly,vw_cap,3,1937-01-31,-0.0223186745820313
usa,value,monthly,vw_cap,3,1937-02-28,-0.0175922874572804
usa,value,monthly,vw_cap,3,1937-03-31,-0.0337406323937753
usa,value,monthly,vw_cap,3,1937-04-30,0.0343684429331462
usa,value,monthly,vw_cap,3,1937-05-31,0.0159204404647248
usa,value,monthly,vw_cap,3,1937-06-30,0.0232372740902594
usa,value,monthly,vw_cap,3,1937-07-31,-0.0173139439392756
usa,value,monthly,vw_cap,3,1937-08-31,0.0234582656714711
usa,value,monthly,vw_cap,3,1937-09-30,0.0738187710219831
usa,value,monthly,vw_cap,3,1937-10-31,0.0218192080134357
usa,value,monthly,vw_cap,3,1937-11-30,-0.00379576294875679
usa,value,monthly,vw_cap,3,1937-12-31,-0.000542344748861175
usa,value,monthly,vw_cap,3,1938-01-31,0.0312923568805909
usa,value,monthly,vw_cap,3,1938-02-28,-0.0205469135989949
usa,value,monthly,vw_cap,3,1938-03-31,0.0249587256364331
usa,value,monthly,vw_cap,3,1938-04-30,-0.0168022793562811
usa,value,monthly,vw_cap,3,1938-05-31,0.00824205723951216
usa,value,monthly,vw_cap,3,1938-06-30,-0.0298940852844044
usa,value,monthly,vw_cap,3,1938-07-31,-0.00944634421589862
usa,value,monthly,vw_cap,3,1938-08-31,0.0111122563644062
usa,value,monthly,vw_cap,3,1938-09-30,0.00329870431715487
usa,value,monthly,vw_cap,3,1938-10-31,-0.0497141335292979
usa,value,monthly,vw_cap,3,1938-11-30,0.0167153746934925
usa,value,monthly,vw_cap,3,1938-12-31,-0.0400700868200722
usa,value,monthly,vw_cap,3,1939-01-31,0.0609595316989887
usa,value,monthly,vw_cap,3,1939-02-28,-0.00834582262823595
usa,value,monthly,vw_cap,3,1939-03-31,0.133054396502614
usa,value,monthly,vw_cap,3,1939-04-30,-0.00834890184192221
usa,value,monthly,vw_cap,3,1939-05-31,-0.0126600499791856
usa,value,monthly,vw_cap,3,1939-06-30,0.0601331261778718
usa,value,monthly,vw_cap,3,1939-07-31,-0.0793773042019084
usa,value,monthly,vw_cap,3,1939-08-31,0.0553465431330652
usa,value,monthly,vw_cap,3,1939-09-30,-0.250305309868887
usa,value,monthly,vw_cap,3,1939-10-31,0.0388377908685527
usa,value,monthly,vw_cap,3,1939-11-30,0.0695711349508032
usa,value,monthly,vw_cap,3,1939-12-31,0.000198973859758992
usa,value,monthly,vw_cap,3,1940-01-31,0.0409879985849821
usa,value,monthly,vw_cap,3,1940-02-29,-0.00828894820546449
usa,value,monthly,vw_cap,3,1940-03-31,-0.0195662502824883
usa,value,monthly,vw_cap,3,1940-04-30,-0.00745617944859917
usa,value,monthly,vw_cap,3,1940-05-31,0.0549657435704457
usa,value,monthly,vw_cap,3,1940-06-30,-0.020275723042098
usa,value,monthly,vw_cap,3,1940-07-31,0.0104814324727876
usa,value,monthly,vw_cap,3,1940-08-31,0.000497386705117169
usa,value,monthly,vw_cap,3,1940-09-30,0.00442488351999308
usa,value,monthly,vw_cap,3,1940-10-31,-0.0329840543849745
usa,value,monthly,vw_cap,3,1940-11-30,0.0281808857013736
usa,value,monthly,vw_cap,3,1940-12-31,0.00657309263510582
usa,value,monthly,vw_cap,3,1941-01-31,0.0231618923297382
usa,value,monthly,vw_cap,3,1941-02-28,0.0156073695755622
usa,value,monthly,vw_cap,3,1941-03-31,-0.00468756130408383
usa,value,monthly,vw_cap,3,1941-04-30,0.00502029975346834
usa,value,monthly,vw_cap,3,1941-05-31,0.00147549681227688
usa,value,monthly,vw_cap,3,1941-06-30,-0.00945081226452302
usa,value,monthly,vw_cap,3,1941-07-31,-0.0296298837644823
usa,value,monthly,vw_cap,3,1941-08-31,0.00578532895325206
usa,value,monthly,vw_cap,3,1941-09-30,0.00803194281904415
usa,value,monthly,vw_cap,3,1941-10-31,0.00439790260086202
usa,value,monthly,vw_cap,3,1941-11-30,0.000823135401215687
usa,value,monthly,vw_cap,3,1941-12-31,-0.0062247572832084
usa,value,monthly,vw_cap,3,1942-01-31,0.0285528608681854
usa,value,monthly,vw_cap,3,1942-02-28,0.0193096213222622
usa,value,monthly,vw_cap,3,1942-03-31,0.0214074692202875
usa,value,monthly,vw_cap,3,1942-04-30,0.0222295317130021
usa,value,monthly,vw_cap,3,1942-05-31,-0.00601055025206606
usa,value,monthly,vw_cap,3,1942-06-30,-0.00967315502911903
usa,value,monthly,vw_cap,3,1942-07-31,-0.00258420364961541
usa,value,monthly,vw_cap,3,1942-08-31,0.00986590017449836
usa,value,monthly,vw_cap,3,1942-09-30,-0.00985868672560037
usa,value,monthly,vw_cap,3,1942-10-31,-0.0039979095501211
usa,value,monthly,vw_cap,3,1942-11-30,0.00132144628825694
usa,value,monthly,vw_cap,3,1942-12-31,-0.00625592658130063
usa,value,monthly,vw_cap,3,1943-01-31,0.0180758217792972
usa,value,monthly,vw_cap,3,1943-02-28,0.00331144644382024
usa,value,monthly,vw_cap,3,1943-03-31,-0.000183238664488291
usa,value,monthly,vw_cap,3,1943-04-30,-0.00234851502184399
usa,value,monthly,vw_cap,3,1943-05-31,-0.0244480551365649
usa,value,monthly,vw_cap,3,1943-06-30,0.000128918272431457
usa,value,monthly,vw_cap,3,1943-07-31,0.0176239393992666
usa,value,monthly,vw_cap,3,1943-08-31,0.000551400105355326
usa,value,monthly,vw_cap,3,1943-09-30,0.00157204108117564
usa,value,monthly,vw_cap,3,1943-10-31,0.0110378643610481
usa,value,monthly,vw_cap,3,1943-11-30,0.0068409731010503
usa,value,monthly,vw_cap,3,1943-12-31,-0.00575887184831064
usa,value,monthly,vw_cap,3,1944-01-31,0.0120502283219021
usa,value,monthly,vw_cap,3,1944-02-29,0.0133588938565899
usa,value,monthly,vw_cap,3,1944-03-31,0.0122832272448804
usa,value,monthly,vw_cap,3,1944-04-30,0.00251853629204456
usa,value,monthly,vw_cap,3,1944-05-31,-0.00125796933039748
usa,value,monthly,vw_cap,3,1944-06-30,0.00129165845792949
usa,value,monthly,vw_cap,3,1944-07-31,0.000826866178381014
usa,value,monthly,vw_cap,3,1944-08-31,-0.0025543187326211
usa,value,monthly,vw_cap,3,1944-09-30,0.0143654559557733
usa,value,monthly,vw_cap,3,1944-10-31,0.0118279800173556
usa,value,monthly,vw_cap,3,1944-11-30,0.0174046942820826
usa,value,monthly,vw_cap,3,1944-12-31,0.0117411858398583
usa,value,monthly,vw_cap,3,1945-01-31,-0.00543931743772091
usa,value,monthly,vw_cap,3,1945-02-28,0.00221316544059686
usa,value,monthly,vw_cap,3,1945-03-31,0.0172921378637597
usa,value,monthly,vw_cap,3,1945-04-30,-0.0248539866625195
usa,value,monthly,vw_cap,3,1945-05-31,-0.00581424446017205
usa,value,monthly,vw_cap,3,1945-06-30,-0.00971651639163347
usa,value,monthly,vw_cap,3,1945-07-31,0.00751203172059655
usa,value,monthly,vw_cap,3,1945-08-31,-0.0273740069597881
usa,value,monthly,vw_cap,3,1945-09-30,0.000478472876409256
usa,value,monthly,vw_cap,3,1945-10-31,0.015331461062959
usa,value,monthly,vw_cap,3,1945-11-30,-0.000391929949053358
usa,value,monthly,vw_cap,3,1945-12-31,-0.003091841697245
usa,value,monthly,vw_cap,3,1946-01-31,-0.00954313591462038
usa,value,monthly,vw_cap,3,1946-02-28,0.0138671315526149
usa,value,monthly,vw_cap,3,1946-03-31,0.0123135162331067
usa,value,monthly,vw_cap,3,1946-04-30,-0.000840006401965026
usa,value,monthly,vw_cap,3,1946-05-31,-0.00506493210067056
usa,value,monthly,vw_cap,3,1946-06-30,0.00879123148861354
usa,value,monthly,vw_cap,3,1946-07-31,0.0157235606327436
usa,value,monthly,vw_cap,3,1946-08-31,0.0156323632116669
usa,value,monthly,vw_cap,3,1946-09-30,0.0226103508521512
usa,value,monthly,vw_cap,3,1946-10-31,0.0061870386402303
usa,value,monthly,vw_cap,3,1946-11-30,-0.00287050128963592
usa,value,monthly,vw_cap,3,1946-12-31,-0.0158848530772473
usa,value,monthly,vw_cap,3,1947-01-31,-0.000186339615730926
usa,value,monthly,vw_cap,3,1947-02-28,0.0049435618923552
usa,value,monthly,vw_cap,3,1947-03-31,-0.000636354706494216
usa,value,monthly,vw_cap,3,1947-04-30,0.00235426277923108
usa,value,monthly,vw_cap,3,1947-05-31,0.000218648149645046
usa,value,monthly,vw_cap,3,1947-06-30,-0.00639219067486399
usa,value,monthly,vw_cap,3,1947-07-31,-0.00159849735052368
usa,value,monthly,vw_cap,3,1947-08-31,0.00586341202796695
usa,value,monthly,vw_cap,3,1947-09-30,0.00119624344262636
usa,value,monthly,vw_cap,3,1947-10-31,-0.00127063878320455
usa,value,monthly,vw_cap,3,1947-11-30,0.00875372925280339
usa,value,monthly,vw_cap,3,1947-12-31,-0.00554798860979762
usa,value,monthly,vw_cap,3,1948-01-31,0.00635565214292364
usa,value,monthly,vw_cap,3,1948-02-29,0.00190639290951009
usa,value,monthly,vw_cap,3,1948-03-31,0.000275818738664779
usa,value,monthly,vw_cap,3,1948-04-30,-0.0026155447458737
usa,value,monthly,vw_cap,3,1948-05-31,0.00854198932337435
usa,value,monthly,vw_cap,3,1948-06-30,0.00197420391564203
usa,value,monthly,vw_cap,3,1948-07-31,0.0102601012778097
usa,value,monthly,vw_cap,3,1948-08-31,0.00920830669601483
usa,value,monthly,vw_cap,3,1948-09-30,0.00470770195940973
usa,value,monthly,vw_cap,3,1948-10-31,-0.0127548618749711
usa,value,monthly,vw_cap,3,1948-11-30,0.0125318361618408
usa,value,monthly,vw_cap,3,1948-12-31,-0.0121136292253787
usa,value,monthly,vw_cap,3,1949-01-31,-2.0172952991626e-05
usa,value,monthly,vw_cap,3,1949-02-28,-0.00882943663531446
usa,value,monthly,vw_cap,3,1949-03-31,-0.00354393834459536
usa,value,monthly,vw_cap,3,1949-04-30,-0.00840705815633409
usa,value,monthly,vw_cap,3,1949-05-31,-0.00628546615430855
usa,value,monthly,vw_cap,3,1949-06-30,-0.000695706327392045
usa,value,monthly,vw_cap,3,1949-07-31,0.00584587196970313
usa,value,monthly,vw_cap,3,1949-08-31,0.00216971333608989
usa,value,monthly,vw_cap,3,1949-09-30,0.000253049426874592
usa,value,monthly,vw_cap,3,1949-10-31,0.00167538566689945
usa,value,monthly,vw_cap,3,1949-11-30,0.00383076017687993
usa,value,monthly,vw_cap,3,1949-12-31,-0.00318342571154089
usa,value,monthly,vw_cap,3,1950-01-31,0.00766773604190601
usa,value,monthly,vw_cap,3,1950-02-28,-0.00615984614446768
usa,value,monthly,vw_cap,3,1950-03-31,-0.00866317085909281
usa,value,monthly,vw_cap,3,1950-04-30,0.00402584838375347
usa,value,monthly,vw_cap,3,1950-05-31,0.0118567145406381
usa,value,monthly,vw_cap,3,1950-06-30,0.0163010919049237
usa,value,monthly,vw_cap,3,1950-07-31,0.04488648249524
usa,value,monthly,vw_cap,3,1950-08-31,0.00226791759129974
usa,value,monthly,vw_cap,3,1950-09-30,0.00455929319938138
usa,value,monthly,vw_cap,3,1950-10-31,0.00115818114843423
usa,value,monthly,vw_cap,12,1950-11-30,0.00352221147563615
usa,value,monthly,vw_cap,12,1950-12-31,0.01403496886749
usa,value,monthly,vw_cap,12,1951-01-31,0.0199063689875743
usa,value,monthly,vw_cap,12,1951-02-28,0.0117013993197528
usa,value,monthly,vw_cap,12,1951-03-31,0.000372655675536461
usa,value,monthly,vw_cap,12,1951-04-30,0.0175377942563937
usa,value,monthly,vw_cap,12,1951-05-31,-0.00211267725444842
usa,value,monthly,vw_cap,12,1951-06-30,-0.028664909141821
usa,value,monthly,vw_cap,12,1951-07-31,0.00251149400972886
usa,value,monthly,vw_cap,12,1951-08-31,0.0155166533415637
usa,value,monthly,vw_cap,12,1951-09-30,0.00418348616797231
usa,value,monthly,vw_cap,12,1951-10-31,0.0113778786978727
usa,value,monthly,vw_cap,14,1951-11-30,0.000377825235671813
usa,value,monthly,vw_cap,14,1951-12-31,-0.0121011192841429
usa,value,monthly,vw_cap,14,1952-01-31,-0.00176173247597291
usa,value,monthly,vw_cap,14,1952-02-29,0.0109488416918005
usa,value,monthly,vw_cap,14,1952-03-31,0.00900558194238174
usa,value,monthly,vw_cap,14,1952-04-30,-0.00345716125633553
usa,value,monthly,vw_cap,14,1952-05-31,-0.00460281642279766
usa,value,monthly,vw_cap,14,1952-06-30,0.00406144458908286
usa,value,monthly,vw_cap,14,1952-07-31,0.0111886151666403
usa,value,monthly,vw_cap,14,1952-08-31,0.00383461406718812
usa,value,monthly,vw_cap,14,1952-09-30,-0.00231593671861455
usa,value,monthly,vw_cap,14,1952-10-31,0.00288042458496146
usa,value,monthly,vw_cap,14,1952-11-30,0.00803985620011135
usa,value,monthly,vw_cap,14,1952-12-31,0.000927502553406967
usa,value,monthly,vw_cap,14,1953-01-31,0.0205681162518014
usa,value,monthly,vw_cap,14,1953-02-28,0.000311496072240048
usa,value,monthly,vw_cap,14,1953-03-31,-0.00916247029234834
usa,value,monthly,vw_cap,14,1953-04-30,0.00216906500890349
usa,value,monthly,vw_cap,14,1953-05-31,-0.000170490989598307
usa,value,monthly,vw_cap,14,1953-06-30,-0.00598125917822647
usa,value,monthly,vw_cap,14,1953-07-31,-0.00491291143342065
usa,value,monthly,vw_cap,14,1953-08-31,-0.0121216100719253
usa,value,monthly,vw_cap,14,1953-09-30,-0.00984555207639698
usa,value,monthly,vw_cap,14,1953-10-31,0.00816747913195312
usa,value,monthly,vw_cap,14,1953-11-30,-0.00684359807183855
usa,value,monthly,vw_cap,14,1953-12-31,-0.0111581959891334
usa,value,monthly,vw_cap,14,1954-01-31,0.0229530855106969
usa,value,monthly,vw_cap,14,1954-02-28,-0.000152496507774545
usa,value,monthly,vw_cap,14,1954-03-31,-0.0014456927538528
usa,value,monthly,vw_cap,14,1954-04-30,-0.0134242344277925
