excntry,eom,stocks,me_lag1,dolvol_lag1,mkt_vw_lcl,mkt_ew_lcl,mkt_vw,mkt_ew,mkt_vw_exc,mkt_ew_exc
AUT,2002-09-30,78,27405.599976,413972522.01,-0.046544042,-0.040316016,-0.039581215,-0.036174938,-0.040995215,-0.037588938
AUT,2002-10-31,79,26502.525166,368704644.63,0.0115758916,0.03431136,0.0138216278,0.0376111115,0.0104464885,0.0282575087
AUT,2002-11-30,77,27053.10698,529445607.03,0.0221754045,0.0687919359,0.0271235384,0.0777399413,0.0258590979,0.03539767
AUT,2002-12-31,73,27676.838076,615666352.39,0.0437809981,0.0284827828,0.0960127697,0.0779543229,0.0949337697,0.0768753229
AUT,2003-01-31,75,30448.913685,497999059.02,0.0135591663,0.0077890912,0.0414253441,0.0391312576,0.0404913441,0.0381972576
AUT,2003-02-28,77,31208.728292,691989928.25,0.006663792,-0.008427928,0.0106777399,-0.005938425,0.0098067399,-0.006809425
AUT,2003-03-31,77,31576.805578,506346459.27,0.0018903048,-0.008275687,0.0133607704,-0.002375818,0.0123407704,-0.003395818
AUT,2003-04-30,75,32276.569368,560991942.66,0.0500049717,0.0811053545,0.073887715,0.1073276779,0.072948715,0.1063886779
AUT,2003-05-31,73,34229.915925,704656827.49,0.0362759356,0.0835694817,0.091649931,0.1455533154,0.090746931,0.1446503154
AUT,2003-06-30,75,36551.861075,1013755696.3,0.0378927115,0.0200775098,0.0138585596,-0.001862078,0.0128745596,-0.002846078
AUT,2003-07-31,76,37093.475471,889791536.82,0.0091427911,0.0179086355,-0.010076406,-0.000515051,-0.010750406,-0.001189051
AUT,2003-08-31,76,40632.961234,1142345088.9,0.0156508248,0.0545063992,-0.00937143,0.0249813515,-0.01006043,0.0242923515
AUT,2003-09-30,76,40333.960563,788221544.05,0.004120242,0.0313738107,0.0667429406,0.0890149502,0.0658779406,0.0881499502
AUT,2003-10-31,73,42963.607214,1201863586.6,0.0512005071,-0.010214766,0.0480046572,-0.007178053,0.0473046572,-0.007878053
AUT,2003-11-30,71,45289.810419,1062506013,0.0385247407,0.0602217775,0.0687490415,0.0876362172,0.0680240415,0.0869112172
AUT,2003-12-31,72,48303.21827,1022977795.2,0.0353448116,0.03571775,0.0831548899,0.0839143773,0.0823238899,0.0830833773
AUT,2004-01-31,75,52424.921327,994461114.17,0.1046397912,0.0912865108,0.0944434067,0.0835405657,0.0937603078,0.0831201646
AUT,2004-02-29,76,57449.276911,1878174357,0.0223029848,0.0362181139,0.0231206941,0.0384144618,0.0224976941,0.0377914618
AUT,2004-03-31,76,58747.059252,1747023508,0.0375563239,0.0309521491,0.02609874,0.0157059245,0.02525474,0.0148619245
AUT,2004-04-30,72,60132.480455,1946848169,0.034778527,0.0229867508,0.0097719336,-0.001753003,0.0089769336,-0.002548003
AUT,2004-05-31,71,60696.315394,1758107172.2,-0.009232815,0.0039640981,0.007189787,0.0220387343,0.006586787,0.0214357343
AUT,2004-06-30,68,58131.462912,1684161853.2,0.0492953599,0.0229434416,0.0466136371,0.0200619978,0.0457966371,0.0192449978
AUT,2004-07-31,71,61262.877977,1813569309.3,0.0199734988,-0.002689577,0.0096350021,-0.010360206,0.0087160021,-0.011279206
AUT,2004-08-31,70,61517.573647,1539483911,-0.007460222,-0.001256422,0.0010286615,0.0052748812,-8.7338e-05,0.0041588812
AUT,2004-09-30,69,61749.112801,2300126446.1,0.0257350937,0.0118538861,0.0485890532,0.0320817047,0.0474040532,0.0308967047
AUT,2004-10-31,69,64803.269111,1708446488,0.0285546957,0.0129486862,0.0533087639,0.0384215404,0.0521797639,0.0372925404
AUT,2004-11-30,69,68706.952336,1686920220.2,0.0765604856,0.0465629417,0.1243611827,0.094001713,0.1228201827,0.092460713
AUT,2004-12-31,69,77395.073138,2742956632.8,0.054526672,0.0434279174,0.0810416626,0.070215269,0.0793696626,0.068543269
AUT,2005-01-31,71,84922.255699,2987299927.4,0.030844534,0.0451967102,-0.013577048,0.000535056,-0.015238048,-0.001125944
AUT,2005-02-28,70,83982.164175,2687192413.1,0.0745985094,0.1509203841,0.0940360504,0.1714906256,0.0923584847,0.1083379335
AUT,2005-03-31,71,92183.97306,3283648304.1,-0.018983681,-0.002495703,-0.03921524,-0.022155492,-0.04133824,-0.024278492
AUT,2005-04-30,72,89773.775755,3502844372.3,-0.024809067,0.0061723351,-0.031296152,-0.000574959,-0.033368152,-0.002646959
AUT,2005-05-31,73,94842.517676,3251173914.2,0.0909469242,0.0375327488,0.0435809717,-0.00455764,0.0411859717,-0.00695264
AUT,2005-06-30,74,98403.69421,3093509399.3,0.0821738308,0.056973108,0.0598167012,0.0319355282,0.0575537012,0.0296725282
AUT,2005-07-31,75,110430.76005,4967516790.5,0.0185382955,0.0385379896,0.0241555335,0.042949263,0.0217725335,0.040566263
AUT,2005-08-31,75,112941.38104,3445322450.4,0.0455276317,-0.004575142,0.0574080025,0.0073754813,0.0544880025,0.0044554813
AUT,2005-09-30,76,119576.98704,3730166594.7,0.0478711302,0.0127749291,0.0269331474,-0.007417536,0.0240851474,-0.010265536
AUT,2005-10-31,75,121721.7969,4768457943.4,-0.041988368,-0.036964263,-0.047902794,-0.041190389,-0.050630794,-0.043918389
AUT,2005-11-30,75,115566.60399,4794884607.9,0.0393656276,0.0092008159,0.0230896155,-0.0082537,0.0200466457,-0.009335991
AUT,2005-12-31,75,118421.99868,4005194080.8,0.0441412712,0.0410952761,0.0487699395,0.0466064112,0.0456099395,0.0434464112
AUT,2006-01-31,77,125584.19053,3672224702.7,0.0833546613,0.0682486883,0.1106639072,0.0946155778,0.1071759072,0.0911275778
AUT,2006-02-28,79,142993.49395,5820421413.9,0.0361331532,0.0376484456,0.0176644103,0.0187641656,0.0143424103,0.0154421656
AUT,2006-03-31,77,146672.88693,6038370703.1,0.0112015605,0.0239916194,0.0265362482,0.0394474249,0.0228942482,0.0358054249
AUT,2006-04-30,77,151165.01131,6378119023.2,0.0086179875,0.055309804,0.0492596504,0.0967818798,0.0457006504,0.0932228798
AUT,2006-05-31,77,160021.9072,4845674660.3,-0.071624109,-0.041436314,-0.053454251,-0.021745314,-0.057649251,-0.025940314
AUT,2006-06-30,79,151343.08598,10768228873,0.0058640687,-0.007945005,0.001686432,-0.014153476,-0.002283568,-0.018123476
AUT,2006-07-31,80,157495.95578,7880811567.8,0.0088168501,-0.02222406,0.0065852144,-0.022698337,0.0026092144,-0.026674337
AUT,2006-08-31,79,154307.41352,5274983304.9,0.0143546833,0.0149380083,0.0178313642,0.0195479515,0.0135483642,0.0152649515
AUT,2006-09-30,79,157166.59835,5009399502.8,0.0373533096,0.0206896243,0.0276002314,0.011605192,0.0235532314,0.007558192
AUT,2006-10-31,78,161415.28008,6572609033.4,0.054273284,0.0383632563,0.060958293,0.0429933036,0.056882293,0.0389173036
AUT,2006-11-30,79,172530.35245,7472032164.7,-0.001830195,0.0040798926,0.0361997694,0.0409768085,0.0319567694,0.0367338085
AUT,2006-12-31,81,179624.9397,7202135273,0.0854583866,0.0539467795,0.0769034468,0.0483796121,0.0728674468,0.0443436121
AUT,2007-01-31,83,195335.14481,6606575533.1,0.0350867764,0.0795003856,0.0231454546,0.0664866607,0.0188174546,0.0621586607
AUT,2007-02-28,85,201669.50684,9492096859.4,-0.028658517,0.0276493343,-0.012413115,0.0450599497,-0.016250115,0.0412229497
AUT,2007-03-31,84,199986.10397,9228750292.7,0.0547073339,0.0535342978,0.0626524988,0.0620932369,0.0583954988,0.0578362369
AUT,2007-04-30,86,211776.36073,12645844233,0.0204280714,0.0390545243,0.0451145814,0.0635415784,0.0407665814,0.0591935784
AUT,2007-05-31,85,222479.47582,8811016845.9,0.0321651924,0.0225538469,0.0188033577,0.0096687147,0.0147573577,0.0056227147
AUT,2007-06-30,86,229866.74992,11301579663,-0.003991401,-0.005894526,-0.000341853,-0.002969195,-0.004259853,-0.006887195
AUT,2007-07-31,87,229966.09941,11675904981,-0.042291174,-0.020238165,-0.029034798,-0.005834398,-0.032996798,-0.009796398
AUT,2007-08-31,91,224161.58696,12367847616,-0.032553633,-0.032183632,-0.037007108,-0.037396484,-0.041212108,-0.041601484
AUT,2007-09-30,91,216477.45525,11906728828,-0.018485934,-0.020857824,0.024102408,0.0200580356,0.020755408,0.0167110356
AUT,2007-10-31,91,221975.68665,8960665916.4,0.0526592128,0.0203825557,0.0707799337,0.0379910748,0.0675679337,0.0347790748
AUT,2007-11-30,89,248602.4443,10593131023,-0.073829274,-0.06783394,-0.057187382,-0.04882686,-0.060582382,-0.05222186
AUT,2007-12-31,89,234386.59216,13766350110,0.0001377911,-0.008050678,-0.001547039,-0.01179991,-0.004468039,-0.01472091
AUT,2008-01-31,90,233895.1994,7633777222.2,-0.119568704,-0.084059164,-0.112424586,-0.076352121,-0.114854586,-0.078782121
AUT,2008-02-29,90,207513.6061,14081114615,0.0161574842,0.0051588364,0.0408166966,0.0271833961,0.0394916966,0.0258583961
AUT,2008-03-31,88,215899.33603,9688477940.8,-0.02694295,-0.036163835,0.0152222435,0.0069885246,0.0133532435,0.0051195246
AUT,2008-04-30,87,218994.43717,9671552575.4,0.09446126,0.0396449037,0.0759382885,0.0249751989,0.0749132885,0.0239501989
AUT,2008-05-31,88,235252.73861,8856982620.8,0.0366770132,0.0261869868,0.0356329795,0.0232526204,0.0346869795,0.0223066204
AUT,2008-06-30,90,211359.71158,9735263104.4,-0.088462652,-0.055699046,-0.076217844,-0.044690264,-0.077967844,-0.046440264
AUT,2008-07-31,91,194847.91722,9304536933.7,-0.065560373,-0.053833018,-0.074290014,-0.060891095,-0.075730014,-0.062331095
AUT,2008-08-31,89,179638.11476,12135967696,-0.012673068,-0.000378733,-0.068640545,-0.05533919,-0.069922545,-0.05662119
AUT,2008-09-30,88,167140.41881,7470048060.3,-0.233799218,-0.141671744,-0.26756186,-0.175234221,-0.26909186,-0.176764221
AUT,2008-10-31,88,116968.55197,11328851547,-0.283184866,-0.246070663,-0.352792279,-0.321845661,-0.353584279,-0.322637661
AUT,2008-11-30,88,75940.464432,7935354594.3,-0.103969354,-0.120091188,-0.104358708,-0.122502049,-0.104586708,-0.122730049
AUT,2008-12-31,87,67948.278332,3237923081.8,-0.013807753,-0.017096463,0.0991193125,0.0932035725,0.0990903125,0.0931745725
AUT,2009-01-31,85,74506.285984,2730154679.9,0.004425019,0.0760964537,-0.086765456,-0.015367736,-0.08680537,-0.017991393
AUT,2009-02-28,85,67902.566615,2963604982.2,-0.130082434,-0.098115375,-0.141248636,-0.113422194,-0.141395636,-0.113569194
AUT,2009-03-31,84,58266.207813,2709676066.4,0.1366018775,0.0529621577,0.1896830337,0.1007534027,0.1895240337,0.1005944027
AUT,2009-04-30,83,69254.427886,3656072104.7,0.1196066416,0.1676314923,0.1173301336,0.1664302259,0.1172051336,0.1663052259
AUT,2009-05-31,86,77076.779506,3743370888.2,0.1199377909,0.0721059008,0.1942052753,0.1371885589,0.1941882753,0.1371715589
AUT,2009-06-30,87,90329.496268,4237392511.5,-0.006212137,0.0174064901,-0.013841876,0.016417445,-0.013916876,0.016342445
AUT,2009-07-31,84,87779.950084,3961681420.2,0.0622422253,0.0237379499,0.0738070621,0.034115483,0.0736880621,0.033996483
AUT,2009-08-31,84,93864.754851,3572085486.2,0.1425693861,0.1488863437,0.1563963154,0.1627731125,0.1562803154,0.1626571125
AUT,2009-09-30,84,108176.33277,4968123701,0.0561017615,0.0859698305,0.0762017094,0.1077565103,0.0761227094,0.1076775103
AUT,2009-10-31,84,117048.65829,5325902252.4,-0.05551491,-0.036889034,-0.047317573,-0.027620093,-0.047357573,-0.027660093
AUT,2009-11-30,85,111196.26611,6283157189.1,-0.000839158,-0.00806185,0.0170067212,0.0076649127,0.0170027212,0.0076609127
AUT,2009-12-31,85,115539.19705,5595338640.1,0.0060314837,0.0123345614,-0.041359058,-0.033939528,-0.041421058,-0.034001528
AUT,2010-01-31,85,111827.53365,3838878007.2,-0.011705203,0.0408385557,-0.039244488,0.0145655683,-0.039580249,-0.001959978
AUT,2010-02-28,85,107480.86905,4555642672.6,-0.017855622,-0.018612178,-0.035826445,-0.040826196,-0.035836445,-0.040836196
AUT,2010-03-31,83,103485.81418,4105903732.4,0.0724893159,0.0617707873,0.0619663359,0.0523465465,0.0618983359,0.0522785465
AUT,2010-04-30,84,109881.1406,5014981737.2,0.0333516555,0.0486237669,0.0150939205,0.0312667608,0.0149829205,0.0311557608
AUT,2010-05-31,82,108511.81595,5011071233.7,-0.075229878,-0.054541692,-0.144926769,-0.123548751,-0.145038769,-0.123660751
AUT,2010-06-30,81,91929.443283,4830685270.7,-0.038733181,-0.009167932,-0.039004116,-0.012222344,-0.039131116,-0.012349344
AUT,2010-07-31,81,87471.463844,3600243247.6,0.083633422,0.0398352104,0.1509776324,0.10281273,0.1508356324,0.10267073
AUT,2010-08-31,81,100279.56812,3319657623.9,-0.024353947,0.0041453079,-0.049024713,-0.019048791,-0.049150713,-0.019174791
AUT,2010-09-30,80,95183.78899,2793387818.8,0.052124175,0.0546628899,0.1297671539,0.1284830152,0.1296421539,0.1283580152
AUT,2010-10-31,79,107262.45059,2931505806.5,0.0471076466,0.0565658255,0.0660152121,0.0823224686,0.0657899444,0.0694186012
AUT,2010-11-30,80,115793.00931,3583670216.7,-0.022921799,0.0060413844,-0.084487222,-0.053015363,-0.084593908,-0.052333872
AUT,2010-12-31,80,105710.51995,4133916919.5,0.1261502829,0.1029126767,0.1488071824,0.1198020648,0.1486671824,0.1196620648
AUT,2011-01-31,78,121993.6107,4700360325.8,-0.000139412,-0.019594286,0.0319861474,0.011421773,0.0319201474,0.011355773
AUT,2011-02-28,77,125984.38492,3747975304.7,0.0070884382,-0.000560263,0.0146519692,0.0059163897,0.0145299692,0.0057943897
AUT,2011-03-31,78,127654.16019,3611978090.2,-0.001292106,-0.000933766,0.0257771508,0.0269252727,0.0257101508,0.0268582727
AUT,2011-04-30,76,129209.81893,5383803567.6,-0.011660641,0.0089940441,0.0332326684,0.053295025,0.0331796684,0.053242025
AUT,2011-05-31,75,134163.22351,2985572029.6,0.0079967037,-0.007871029,-0.022978,-0.037882361,-0.022991,-0.037895361
AUT,2011-06-30,76,129308.81125,3252624923.9,-0.014794,-0.025902997,-0.006549487,-0.017434491,-0.006584487,-0.017469491
AUT,2011-07-31,76,129348.10943,3842575053.3,-0.044810308,-0.007809463,-0.052939578,-0.015307238,-0.052911578,-0.015279238
AUT,2011-08-31,78,122459.23952,3410741990.7,-0.101338662,-0.059600518,-0.099498716,-0.056918903,-0.099581716,-0.057001903
AUT,2011-09-30,74,109807.52955,4906879581.2,-0.129160945,-0.074739524,-0.188729004,-0.135010986,-0.188728004,-0.135009986
AUT,2011-10-31,73,89035.676775,3486452544.5,0.0104825993,0.0298087131,0.0505583401,0.0694538169,0.0505443401,0.0694398169
AUT,2011-11-30,75,93913.22898,2711948192.8,-0.066799218,-0.048753291,-0.099546283,-0.084372683,-0.099550283,-0.084376683
AUT,2011-12-31,74,84640.478732,2596720726.1,0.0224655576,-0.012487633,-0.018758825,-0.049908578,-0.018758825,-0.049908578
AUT,2012-01-31,74,82933.134706,2072362819.2,0.089083892,0.0383747448,0.1033847081,0.0490521927,0.1033867081,0.0490541927
AUT,2012-02-29,72,91277.313517,2344897412.8,0.051735954,0.010156161,0.0747834621,0.0316378308,0.0747526437,0.0321561469
AUT,2012-03-31,72,98103.34703,2520254224.8,-0.006118377,0.0387589394,-0.010471976,0.0351256593,-0.010518282,0.0323712572
AUT,2012-04-30,73,97018.936642,2485526833.6,-0.016526671,0.0131942936,-0.022303005,0.0076088427,-0.022332005,0.0075798427
AUT,2012-05-31,73,94456.693153,1992665505.1,-0.077076487,-0.073180774,-0.137228851,-0.129181959,-0.137192738,-0.124469369
AUT,2012-06-30,73,80399.749635,2282272668.9,0.0374256507,-0.007019225,0.0634166394,0.0089526878,0.0633946394,0.0089306878
AUT,2012-07-31,73,85734.986543,1682690695.8,0.0101219818,-0.014393136,-0.019465195,-0.041142366,-0.019368698,-0.037507412
AUT,2012-08-31,74,83730.682159,1417424512.2,0.0109502868,0.4193408348,0.0343839506,0.4518729902,0.0335826755,0.0820692155
AUT,2012-09-30,69,86465.667607,1443463337.9,0.0261414731,0.0018631881,0.047955013,0.0257187359,0.047888013,0.0256517359
AUT,2012-10-31,70,90706.990435,2043513797.3,0.0391718844,0.0216425628,0.046461243,0.0288707211,0.046424243,0.0288337211
AUT,2012-11-30,75,95087.664293,1772628420.7,0.0398431236,0.0026478493,0.0435693837,0.0041328897,0.0434843837,0.0040478897
AUT,2012-12-31,74,99336.751965,1706126074.1,0.0402941172,0.0526704372,0.0577347092,0.0715454558,0.0576317092,0.0714424558
AUT,2013-01-31,72,105000.2493,1865282831.5,0.0238965706,0.111655093,0.0511523509,0.1388013906,0.0511223684,0.1240294299
AUT,2013-02-28,69,110131.11225,2228497837.4,-0.000333176,-0.011806795,-0.037116467,-0.045344318,-0.037170467,-0.045398318
AUT,2013-03-31,70,106280.85164,1836797682.8,-0.03298013,-0.003682511,-0.050091579,-0.022075604,-0.050132579,-0.022116604
AUT,2013-04-30,71,100819.59989,2391946772.5,0.0216649985,-0.013912584,0.0488526727,0.0098559434,0.0488156727,0.0098189434
AUT,2013-05-31,71,105339.65585,1962821999.3,0.0147091881,0.0302322195,-0.002573769,0.0131065189,-0.002585769,0.0130945189
AUT,2013-06-30,73,103753.12465,2067288531.4,-0.073380316,-0.031608405,-0.070252399,-0.024186436,-0.070265399,-0.024199436
AUT,2013-07-31,70,96261.798694,2091297387.5,0.0412486985,0.019173499,0.0631499682,0.0366770592,0.0631409682,0.0366680592
AUT,2013-08-31,70,102824.88378,2009648855.7,0.0346507475,0.0407330363,0.0280466161,0.0382805559,0.0280376161,0.0382715559
AUT,2013-09-30,72,103844.94943,2071523744.7,0.0315303732,0.0093984211,0.058631006,0.0322111159,0.058623006,0.0322031159
AUT,2013-10-31,71,110758.47626,2334622821.8,0.0323628824,0.042182479,0.0374841953,0.051480366,0.0374671953,0.051463366
AUT,2013-11-30,70,114830.62252,2329306911.9,0.014214307,0.0007789738,0.0151594,-0.002806143,0.0151274,-0.002838143
AUT,2013-12-31,70,116507.66658,2288188397.6,-0.030044241,-0.011148174,-0.01590998,0.003334186,-0.01593298,0.003311186
AUT,2014-01-31,71,114619.58475,2091508384.4,0.0170870775,0.0343599591,-0.007035429,0.013422045,-0.007047429,0.013410045
AUT,2014-02-28,73,117282.95714,3631197318,0.0065557526,0.0232691114,0.0306224076,0.0431917508,0.0305774076,0.0431467508
AUT,2014-03-31,72,121073.84707,2869231180,-0.019933194,-0.00830796,-0.02185817,-0.008526255,-0.02188617,-0.008554255
AUT,2014-04-30,72,118300.04121,3230713096.8,0.0050312942,0.0116655468,0.0111347003,0.0165790559,0.0111197003,0.0165640559
AUT,2014-05-31,72,120228.59035,2401322714.5,0.0144691362,0.0202007534,-0.001619451,0.0052286598,-0.001627451,0.0052206598
AUT,2014-06-30,72,118812.74515,2377271669.1,0.0092132474,0.0269507466,0.0125083574,0.0287463604,0.0124883574,0.0287263604
AUT,2014-07-31,74,119999.82132,2311479725.7,-0.0624948,-0.026646152,-0.083724551,-0.046946742,-0.083737551,-0.046959742
AUT,2014-08-31,72,109637.19915,2710706365.2,-0.002133732,-0.006176167,-0.01765365,-0.020545927,-0.01765665,-0.020548927
AUT,2014-09-30,72,107635.11587,2106105984,-0.034814711,-0.010588798,-0.074231264,-0.050576536,-0.074235264,-0.050580536
AUT,2014-10-31,74,99712.468121,2713687053,-0.010268562,-0.030142301,-0.018244515,-0.036577708,-0.018256515,-0.036589708
AUT,2014-11-30,74,97838.923591,2859428190.4,0.0242126701,0.025526302,0.0188840984,0.0171923138,0.0188850984,0.0171933138
AUT,2014-12-31,75,101052.29954,1912091882.1,-0.039519853,-0.016081974,-0.062731592,-0.038805438,-0.062736592,-0.038810438
AUT,2015-01-31,77,94747.2557,2537167363.1,0.0160362961,0.0248624122,-0.056191228,-0.047127612,-0.056202647,-0.043846738
AUT,2015-02-28,77,89334.711173,2549955098.8,0.1138874866,0.1079862783,0.1061232535,0.1000026351,0.106143997,0.091866369
AUT,2015-03-31,75,98621.28603,2851294427.4,0.0084526202,0.0639951546,-0.034704668,0.0194896429,-0.034698842,-0.002595516
AUT,2015-04-30,75,94809.406667,3076967950.5,0.0266557215,0.0086996044,0.0698958832,0.0413188956,0.0698668832,0.0412898956
AUT,2015-05-31,73,101268.52257,2669867823.7,-0.000185581,0.0125643202,-0.020762323,-0.002195259,-0.020757323,-0.002190259
AUT,2015-06-30,71,98297.687154,2798895080.3,-0.049001009,-0.019931787,-0.032766695,-0.002861551,-0.032769368,-0.000762792
AUT,2015-07-31,73,95230.868505,3069848012.9,0.0406373594,0.0227682275,0.0308290218,0.011691818,0.0308660218,0.011728818
AUT,2015-08-31,74,97909.825984,2355062129.5,-0.062810467,-0.044926015,-0.049300428,-0.028995553,-0.049327428,-0.029022553
AUT,2015-09-30,75,93156.827512,2644711801.6,-0.04167528,-0.024533543,-0.045239102,-0.027720898,-0.04523144,-0.026806823
AUT,2015-10-31,73,88888.224933,2527168815.1,0.0773716201,0.0412076711,0.0656026963,0.0303043118,0.0656296963,0.0303313118
AUT,2015-11-30,70,94540.942229,2584217003.6,0.0259041056,-0.008572608,-0.018843133,-0.051879954,-0.018863133,-0.051899954
AUT,2015-12-31,70,92747.801669,2735341947.6,-0.023681391,-0.003055323,0.0090603895,0.0297510631,0.0089620234,0.032878418
AUT,2016-01-31,66,93398.615618,2447015540.7,-0.083223104,0.0535460443,-0.091109722,0.0445974031,-0.091154288,-0.037192433
AUT,2016-02-29,66,84878.013479,2546202363.4,-0.007213463,-0.002029209,-0.003160102,0.0039586857,-0.003362511,0.0042183471
AUT,2016-03-31,66,84414.050035,2951120306,0.052772922,0.0253382107,0.1042774861,0.0701547885,0.1040874861,0.0699647885
AUT,2016-04-30,68,93366.794756,3164809006.9,0.0317325182,0.0141572073,0.0368357172,0.018277656,0.0367847172,0.018226656
AUT,2016-05-31,63,95698.618698,2296513309.9,-0.008386203,-0.006368954,-0.035886453,-0.030323783,-0.036001453,-0.030438783
AUT,2016-06-30,62,91233.898665,1959459660.2,-0.05253921,-0.035783031,-0.054675911,-0.038970364,-0.054863293,-0.036889585
AUT,2016-07-31,62,84556.206252,3326898050.8,0.055171562,0.0864659865,0.0617902059,0.0901199557,0.0616184243,0.0739483682
AUT,2016-08-31,63,89299.887645,2287663879.3,0.028200218,0.0221617935,0.0241747698,0.0224740943,0.0240097698,0.0223090943
AUT,2016-09-30,63,91451.892554,2092130969.8,0.02671066,0.0166318927,0.0365178599,0.0243061272,0.0362993889,0.0264166294
